07970721	_hyponym	07971141
02604760	_hyponym	02738701
08168978	_hyponym	08170535
00614730	_hyponym	00615462
04016576	_hyponym	04016240
05220126	_hypernym	05219923
08439955	_hypernym	08208016
12730544	_hypernym	12724942
11575425	_hyponym	11891050
05926676	_hyponym	05935060
04249415	_hypernym	03249569
00681429	_hyponym	00682436
10599806	_hyponym	10536416
06943771	_hypernym	06943558
14122235	_hyponym	14122497
13491876	_hyponym	13530108
01462005	_hyponym	01461328
05011277	_hypernym	05009170
01429349	_hyponym	02618697
00733632	_hypernym	00670991
11585340	_hyponym	12508077
11856389	_hypernym	11573660
13760316	_hypernym	13576355
02716165	_hyponym	02660819
00770997	_hypernym	00770543
00371487	_hypernym	00371314
15279596	_hypernym	15286249
12779603	_hyponym	12780563
11575425	_hyponym	12197211
08544813	_hyponym	08700255
05204004	_hypernym	05203649
13377268	_hypernym	06481156
13104059	_hyponym	12690653
02123672	_hypernym	02123903
01504480	_hypernym	01090335
08221897	_hypernym	07975026
06045562	_hyponym	06063588
11744859	_hyponym	12325093
11579418	_hyponym	12913352
02627686	_hypernym	01432517
03560161	_hypernym	03265874
03540595	_hyponym	03762982
07225696	_hypernym	07224151
08123167	_hyponym	08137495
06117562	_hyponym	06117855
04710390	_hypernym	04710127
13261916	_hypernym	13261779
01113473	_hypernym	01111816
13109733	_hyponym	12658118
11716422	_hypernym	11714853
01355326	_hyponym	01366276
04834228	_hypernym	04833687
14959234	_hyponym	14959472
08164585	_hyponym	08085648
02196344	_hyponym	02196896
01014066	_hyponym	01015689
00199130	_hyponym	00235435
01444520	_hypernym	01429349
02246011	_hyponym	02259212
12681141	_hypernym	13112664
11567411	_hyponym	12760722
00101629	_hypernym	00010241
00899927	_hyponym	00900070
12399132	_hypernym	12651821
13926932	_hypernym	13925752
04922787	_hypernym	04922338
09979072	_hyponym	10534389
12582231	_hyponym	12594989
01072565	_hyponym	01072780
06024230	_hypernym	06023969
07011387	_hypernym	07010821
12678224	_hyponym	12679201
12566627	_hypernym	15098161
00059127	_hyponym	00059552
00691050	_hypernym	00671351
04581829	_hyponym	02948719
12712820	_hypernym	11585340
11556187	_hyponym	12422751
00223250	_hypernym	00665886
08103777	_hyponym	11538123
12081488	_hypernym	11556857
00531490	_hypernym	00531201
15166742	_hypernym	15166462
00943837	_hyponym	00944548
11579418	_hyponym	11988774
01814091	_hypernym	01507175
11561228	_hyponym	12429942
12485981	_hypernym	13100677
07404114	_hypernym	07406765
15224486	_hyponym	15224692
11777080	_hypernym	13112664
05624042	_hyponym	05624254
11689483	_hyponym	11689678
00007846	_hyponym	10756641
14892655	_hyponym	14893652
02251743	_hypernym	02199590
00955060	_hyponym	00980038
01793177	_hyponym	01793742
00913705	_hyponym	00922144
14480420	_hypernym	14479615
11566682	_hyponym	12348774
08436759	_hyponym	08437515
00950936	_hypernym	00978549
14625458	_hyponym	14645346
03100490	_hypernym	03575240
10512708	_hypernym	10677271
10372373	_hyponym	10013927
00588888	_hyponym	00589309
00586262	_hyponym	00589596
12689808	_hypernym	11744859
05267548	_hyponym	05296775
05752544	_hyponym	05756203
12274630	_hypernym	12268246
02465145	_hypernym	02478701
13398241	_hyponym	13398469
11566682	_hyponym	12784543
07371293	_hyponym	07391863
00768483	_hypernym	00766234
06873571	_hyponym	07257815
05397468	_hyponym	05406958
01474641	_hypernym	01342529
05850624	_hyponym	05853449
07299569	_hyponym	07300092
09700492	_hypernym	09634494
05665146	_hyponym	05666700
02399331	_hypernym	02391803
13860793	_hyponym	13864153
07193958	_hyponym	07194293
01482071	_hyponym	01482330
05011277	_hyponym	05011568
07281219	_hypernym	07037465
02280223	_hypernym	01759182
07942152	_hyponym	08369406
02325968	_hypernym	02238085
06647206	_hyponym	06502378
10162194	_hypernym	00007846
05320899	_hypernym	05299178
01300655	_hypernym	01301051
05079866	_hyponym	05081300
14175165	_hyponym	14175313
10345804	_hyponym	09793352
10618685	_hypernym	10740868
13601596	_hypernym	13583724
12122245	_hypernym	12131550
01377092	_hypernym	01355326
03008565	_hyponym	03853734
02549847	_hypernym	02549581
07901587	_hyponym	07905474
02989893	_hypernym	02996840
07557165	_hyponym	07594840
01569181	_hypernym	01323958
09287968	_hyponym	09437454
11940349	_hypernym	11940006
02294436	_hyponym	02246456
00143914	_hypernym	00142191
14803074	_hypernym	14802450
06172294	_hypernym	06153846
10707804	_hyponym	10180923
00024264	_hyponym	00028651
08472890	_hyponym	08473173
03540267	_hyponym	04254777
00998399	_hyponym	00999270
11894558	_hypernym	13085113
11575425	_hyponym	11881063
00212414	_hyponym	00213794
13616054	_hypernym	13604275
02025550	_hypernym	01835496
09437098	_hypernym	09334396
07172756	_hyponym	07139151
03910033	_hyponym	03946532
09334396	_hyponym	09217414
03104594	_hyponym	03257343
08567235	_hyponym	08580583
07670731	_hyponym	07738353
15158997	_hypernym	15158816
02837416	_hypernym	03516011
05776212	_hyponym	05777298
04531098	_hyponym	02795169
05124928	_hypernym	05124057
05395690	_hyponym	02399942
13745420	_hyponym	13753274
13030157	_hypernym	11590783
03350011	_hypernym	03431243
00126264	_hyponym	00412696
10053439	_hypernym	10053004
11608250	_hyponym	11612923
00334174	_hypernym	00331950
02033137	_hypernym	01907258
10614363	_hypernym	00007846
01432517	_hyponym	02589486
09615807	_hyponym	10680609
14388910	_hyponym	14391660
02282082	_hypernym	02282506
02416519	_hyponym	02417534
14548343	_hyponym	14552802
02359915	_hypernym	02355227
10017422	_hypernym	10053808
02376791	_hypernym	02376542
14656666	_hypernym	14625458
01829869	_hypernym	01825930
10562283	_hypernym	10276045
01591621	_hyponym	01591835
01273016	_hypernym	01531742
01323599	_hypernym	00015388
03666591	_hyponym	03031422
02554922	_hyponym	02555908
08103777	_hyponym	01480336
01500873	_hyponym	01501184
05395548	_hypernym	05395286
09307300	_hypernym	09385911
09721244	_hypernym	09686536
01868370	_hyponym	01868780
06687178	_hypernym	06686736
00100044	_hypernym	00099721
00606370	_hyponym	01103000
01290422	_hyponym	01356750
06355894	_hyponym	06566077
00825776	_hypernym	00941990
05304932	_hypernym	05267548
12433178	_hypernym	12432808
06176322	_hypernym	06174404
09880741	_hypernym	10707804
01428155	_hypernym	01342529
07274425	_hyponym	07275489
05303402	_hypernym	05225602
02788148	_hypernym	02796623
01881717	_hypernym	01864707
06542830	_hypernym	06542047
06904171	_hyponym	06906439
02417070	_hypernym	02416519
06803636	_hypernym	06791372
00021065	_hyponym	02198423
10335931	_hyponym	10178216
03879854	_hypernym	04074482
00313647	_hyponym	00312784
07233634	_hyponym	07233863
01644746	_hyponym	02144460
03932670	_hyponym	03448253
00083124	_hyponym	00083334
04820908	_hypernym	04820258
06787835	_hypernym	06304059
05585665	_hyponym	05594822
04633453	_hyponym	04953380
07484265	_hypernym	00026192
02082690	_hyponym	02083087
01675963	_hyponym	01670777
00873469	_hypernym	00872886
05186306	_hypernym	05187446
07679356	_hyponym	07680932
02515713	_hypernym	02515214
14118138	_hyponym	14118423
11747468	_hyponym	12539306
01780941	_hyponym	01781983
13194328	_hypernym	13167078
02066939	_hyponym	02071974
14070360	_hyponym	14072423
08220714	_hyponym	08401248
06615927	_hypernym	06613686
07907548	_hyponym	07909593
15209706	_hyponym	15210870
01461328	_hypernym	01462005
00007846	_hyponym	10253122
02377480	_hypernym	02374451
00686447	_hyponym	02457233
02729965	_hyponym	03437581
01494310	_hyponym	01247426
02188699	_hyponym	02190166
06644393	_hypernym	06798750
00106272	_hypernym	00104539
02609764	_hyponym	02683840
01043333	_hypernym	08457976
13791389	_hyponym	13795489
00007846	_hyponym	10001058
11585340	_hyponym	12936999
01524359	_hyponym	01546921
04859177	_hypernym	04858785
00101956	_hypernym	00006238
07962991	_hypernym	07961480
08276342	_hypernym	08053576
08210982	_hypernym	08208016
02082056	_hypernym	01886756
02571251	_hypernym	02566528
15246853	_hypernym	15122231
00489730	_hypernym	00488225
03929202	_hypernym	03265032
00007846	_hyponym	09931267
02234551	_hypernym	02234087
00557686	_hypernym	00173338
07705931	_hyponym	07751451
05418717	_hypernym	05417975
14854262	_hyponym	14854847
01446901	_hypernym	01850315
14984973	_hyponym	14917208
00939277	_hyponym	01033189
01089778	_hypernym	01086081
00781000	_hypernym	00962447
00652622	_hypernym	00654625
05841029	_hypernym	05839024
12787565	_hypernym	11566682
01380638	_hyponym	01383800
10540656	_hypernym	00007846
01327028	_hypernym	00004475
00953559	_hypernym	00952963
09854510	_hypernym	09632518
01342529	_hyponym	02269015
01127215	_hypernym	01476483
01507175	_hyponym	02054966
05809192	_hyponym	05980412
15067025	_hypernym	14989545
02501275	_hypernym	01862557
01494188	_hypernym	01429349
12799580	_hypernym	11585340
13112664	_hyponym	12510774
14522113	_hyponym	14522265
07193184	_hyponym	07193596
15047313	_hyponym	14907122
04688246	_hypernym	04723816
02513560	_hypernym	01321579
06598915	_hyponym	06722453
03419014	_hyponym	04508163
09952393	_hypernym	10323752
02273545	_hypernym	01342529
05570129	_hypernym	05289861
10084635	_hypernym	10515194
01830623	_hypernym	01504437
01432517	_hyponym	02614288
03058949	_hypernym	03058107
10240514	_hypernym	09606527
04514738	_hypernym	03167666
01418947	_hypernym	01416585
05412649	_hyponym	05412912
00138508	_hyponym	00380424
15291498	_hypernym	15224486
12925394	_hypernym	11585340
04971928	_hypernym	04959672
07550369	_hyponym	07550666
07955280	_hypernym	07951464
01084180	_hypernym	01083645
04413151	_hyponym	02714535
02769748	_hypernym	02773037
00430370	_hypernym	00429060
09304465	_hyponym	09201031
12655062	_hypernym	12654659
02799897	_hypernym	04285146
02359775	_hypernym	01864707
12456845	_hyponym	12457091
02658079	_hyponym	02659176
00660571	_hypernym	00658052
02468864	_hyponym	02469080
01080691	_hypernym	01405044
01864707	_hyponym	02116322
08108972	_hyponym	13167078
05047059	_hypernym	05046009
02542280	_hypernym	02542795
00766234	_hyponym	00769944
03790512	_hypernym	03791235
06628861	_hyponym	06633692
02049190	_hypernym	01907258
11585340	_hyponym	12917338
00058014	_hypernym	00056930
00927430	_hyponym	01026728
03379828	_hypernym	02898711
00438752	_hypernym	00438495
07919310	_hypernym	07881800
00156601	_hyponym	00303465
15113229	_hyponym	15213008
01900408	_hypernym	01831531
12123050	_hypernym	11556857
00789138	_hypernym	00644583
03719053	_hyponym	03718458
11699071	_hypernym	12205694
14487184	_hyponym	14487443
12714755	_hyponym	12715195
00555780	_hypernym	00173338
10702167	_hypernym	00007846
13167078	_hyponym	13196942
08077292	_hypernym	08189659
02714865	_hypernym	02713372
09815790	_hyponym	10241024
10336234	_hyponym	10519984
14342132	_hyponym	14343411
01759182	_hyponym	02285359
12834408	_hypernym	11566230
06196584	_hyponym	06200010
01738774	_hypernym	01753788
01246601	_hypernym	00126264
02722458	_hypernym	03157987
04967191	_hyponym	04968257
12939479	_hypernym	12939104
15159819	_hyponym	15160418
00737536	_hypernym	00735936
00480993	_hypernym	00479076
00251013	_hyponym	00254415
01606574	_hypernym	01494310
00003553	_hyponym	04353803
02354536	_hypernym	02339413
06945679	_hypernym	06943558
12969927	_hypernym	12969131
11978035	_hypernym	11579418
10226993	_hyponym	10397482
06875697	_hypernym	06282651
01094725	_hyponym	01105259
12751043	_hypernym	11567411
05855125	_hyponym	05857459
03492717	_hyponym	03060294
08544813	_hypernym	08491826
05675905	_hypernym	05804793
09708405	_hyponym	09708648
01467370	_hyponym	01607716
02294436	_hyponym	02309165
00791078	_hyponym	00791527
02075296	_hyponym	02120997
14359174	_hypernym	14299637
13150178	_hypernym	13149296
04315948	_hypernym	04077430
01623792	_hypernym	01621555
02323449	_hyponym	02323902
04453910	_hypernym	03122748
00894552	_hyponym	00896348
01835918	_hypernym	01835276
01416585	_hypernym	01389507
12599435	_hypernym	12598826
00836149	_hypernym	00831191
01708778	_hypernym	01342529
10655594	_hypernym	09821831
02717901	_hypernym	03740161
00907147	_hyponym	00907657
11672400	_hyponym	12803958
03900509	_hyponym	04229195
06309383	_hyponym	06331803
07223985	_hypernym	07223170
00350878	_hypernym	00350380
02157557	_hyponym	02158066
00187526	_hyponym	01585523
01048492	_hypernym	00907147
13617046	_hypernym	13600822
04380617	_hypernym	03672352
12329260	_hypernym	13112664
03269401	_hyponym	02955247
05996646	_hyponym	05998052
01547001	_hyponym	01547390
00128638	_hypernym	00125629
08189659	_hyponym	08198398
10503452	_hyponym	10702781
14334511	_hypernym	14334122
02327200	_hyponym	02335363
05790572	_hypernym	05788149
10779897	_hypernym	10433737
03640660	_hypernym	03899328
01776705	_hyponym	01779148
11585340	_hyponym	11761007
00719734	_hyponym	00633443
10783539	_hypernym	00007846
13480667	_hypernym	13518963
01792567	_hyponym	01802689
01342529	_hyponym	01519046
04093625	_hyponym	03558176
06632097	_hypernym	06628861
02037090	_hypernym	02038357
02503313	_hypernym	01862557
00140123	_hyponym	00507143
00422090	_hyponym	00423702
13384557	_hypernym	13372961
11585340	_hyponym	12707040
01201271	_hypernym	01201021
13721003	_hypernym	13716084
04599396	_hyponym	06589574
00844254	_hyponym	00849523
01857325	_hypernym	01855672
06877078	_hyponym	06877381
09551356	_hypernym	09505418
06879180	_hyponym	06879521
09952539	_hyponym	09837360
05423779	_hypernym	05418717
11743294	_hypernym	13122364
00001740	_hyponym	00002942
00286928	_hypernym	00283911
14904661	_hyponym	14637507
02261419	_hyponym	02261757
10211203	_hypernym	10020890
03079741	_hyponym	03441345
10576962	_hyponym	10379376
03967942	_hyponym	03108853
02150510	_hyponym	02150948
10721470	_hypernym	10577284
08337324	_hyponym	08349138
08685188	_hypernym	08630039
00211110	_hyponym	00212065
11575425	_hyponym	12243292
00126264	_hyponym	00400883
06836822	_hypernym	06828818
09983572	_hyponym	10321126
05695554	_hypernym	00023271
09184136	_hyponym	05613625
00306017	_hyponym	00307568
00177127	_hypernym	01023820
01772985	_hypernym	01762525
06804199	_hyponym	06804847
00620752	_hyponym	00621627
05293944	_hypernym	05293597
00257650	_hyponym	00256369
15027189	_hypernym	14728724
14629998	_hyponym	14630204
02373093	_hypernym	01342529
06153846	_hyponym	06154724
09621359	_hypernym	00007846
03452449	_hypernym	04329190
14235200	_hypernym	14234074
13659604	_hypernym	13649268
01172275	_hypernym	01165043
13112664	_hyponym	12504094
01927159	_hypernym	01925695
12166929	_hypernym	12166424
13872211	_hyponym	05279953
03575240	_hyponym	04377057
02769460	_hypernym	04336034
00609506	_hypernym	00606370
09614684	_hyponym	09984298
13939892	_hyponym	13940456
06934389	_hyponym	06936149
02899439	_hypernym	03673971
01940736	_hyponym	01955084
01965464	_hypernym	01963942
04097373	_hypernym	02958343
04968895	_hyponym	04969242
01022178	_hypernym	01017987
01708676	_hyponym	01751545
08008335	_hyponym	08293982
14122235	_hyponym	14124232
01877812	_hypernym	01877134
12639910	_hypernym	12639736
04891184	_hyponym	04664413
10549925	_hypernym	09998101
09367991	_hypernym	09367203
09820263	_hyponym	10226803
01944692	_hyponym	01947887
02690708	_hyponym	02693168
04729984	_hypernym	04729328
03315023	_hyponym	03077958
13129165	_hyponym	13163250
04322026	_hypernym	04359589
08491245	_hypernym	08491027
04051068	_hypernym	02673637
10582746	_hyponym	10317007
07975026	_hyponym	08221897
07854813	_hypernym	07850329
04682462	_hyponym	11511004
10066732	_hyponym	09803429
14625458	_hyponym	14652954
02812201	_hypernym	04552696
00067999	_hypernym	00072989
00196364	_hypernym	00258857
08305114	_hypernym	08304895
02276527	_hypernym	01762525
12008252	_hyponym	12008749
12614477	_hypernym	13121544
07339808	_hypernym	07339653
00694681	_hypernym	00874067
02321759	_hypernym	02316038
10794014	_hyponym	10395605
02015944	_hypernym	01507175
01107932	_hypernym	01106808
